Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDG46,OUT018,1568.0
DRC01,OUT010,-1036.0
FDB15,OUT027,5628.0
NCA17,OUT027,3872.0
FDF10,OUT046,2456.0
FDR26,OUT027,4308.0
FDI02,OUT049,1932.0
NCM54,OUT010,120.0
FDF14,OUT013,2440.0
FDJ33,OUT010,84.0
FDM20,OUT035,4032.0
FDC03,OUT027,4636.0
NCX05,OUT046,1824.0
NCM41,OUT027,2928.0
NCU29,OUT010,416.0
FDQ59,OUT017,1528.0
FDH46,OUT010,-200.0
FDH09,OUT013,864.0
NCD06,OUT045,628.0
FDC15,OUT035,2588.0
DRD37,OUT027,2220.0
FDT28,OUT027,3844.0
FDR28,OUT027,4140.0
FDT38,OUT017,1488.0
FDV34,OUT027,2752.0
FDY52,OUT035,1152.0
FDB34,OUT013,1404.0
DRL23,OUT018,1384.0
DRB24,OUT046,2456.0
FDJ50,OUT046,880.0
FDQ49,OUT035,2648.0
FDP20,OUT035,2124.0
FDV19,OUT027,4060.0
NCR54,OUT045,2996.0
FDO09,OUT010,2320.0
FDS57,OUT018,2000.0
FDN10,OUT049,1964.0
FDV23,OUT049,2084.0
FDY28,OUT049,3588.0
DRG51,OUT013,2588.0
FDD45,OUT019,-336.0
NCL18,OUT027,4488.0
NCM29,OUT013,2068.0
FDF17,OUT027,4584.0
FDE22,OUT017,2640.0
FDQ22,OUT017,720.0
FDS01,OUT013,2880.0
FDW35,OUT027,2172.0
FDJ33,OUT046,2032.0
NCF54,OUT035,2804.0
FDE09,OUT013,1784.0
NCE06,OUT045,2420.0
DRH49,OUT049,1380.0
FDY43,OUT045,2648.0
NCT05,OUT017,4088.0
FDZ34,OUT045,2984.0
FDL38,OUT017,1548.0
FDZ31,OUT017,3200.0
FDR14,OUT035,1016.0
NCN54,OUT049,1304.0
NCC42,OUT027,3664.0
FDK08,OUT017,1752.0
FDP59,OUT013,1768.0
FDV22,OUT035,2684.0
FDD33,OUT035,3872.0
DRE60,OUT027,5044.0
FDK52,OUT046,3616.0
FDA02,OUT017,2472.0
FDM56,OUT049,1828.0
FDE57,OUT035,2388.0
FDM32,OUT045,1372.0
NCQ30,OUT027,3376.0
FDQ27,OUT027,3228.0
FDT60,OUT027,3452.0
FDU43,OUT049,3956.0
NCO55,OUT035,1780.0
FDG02,OUT045,2936.0
FDJ28,OUT013,3064.0
FDP40,OUT045,1756.0
FDJ38,OUT045,3008.0
NCC54,OUT017,3864.0
NCZ41,OUT046,2008.0
FDK38,OUT019,384.0
FDU52,OUT013,2504.0
FDC40,OUT046,1308.0
NCR30,OUT017,1256.0
NCN18,OUT017,1896.0
FDB50,OUT035,1376.0
FDG04,OUT013,3008.0
FDR26,OUT035,2936.0
NCT17,OUT018,2688.0
FDX35,OUT027,5132.0
FDS12,OUT046,2016.0
NCZ29,OUT027,3448.0
FDB38,OUT010,808.0
FDP12,OUT013,712.0
FDP22,OUT046,944.0
FDS26,OUT018,3832.0
FDR52,OUT046,3096.0
DRJ13,OUT046,2548.0
FDU48,OUT027,3548.0
FDE29,OUT035,1100.0
NCT29,OUT049,1976.0
DRK37,OUT018,2752.0
FDK55,OUT046,1412.0
FDR07,OUT046,1532.0
FDO21,OUT027,5096.0
FDK46,OUT049,4212.0
FDB12,OUT045,1652.0
FDT31,OUT027,4464.0
FDJ33,OUT045,1940.0
FDC26,OUT027,3220.0
NCQ02,OUT045,2868.0
FDP08,OUT010,1228.0
FDB11,OUT027,5048.0
FDV55,OUT013,2360.0
FDW20,OUT049,2036.0
NCJ18,OUT019,-12.0
FDC41,OUT018,912.0
FDE14,OUT027,3172.0
FDG35,OUT013,2916.0
FDF45,OUT035,1136.0
FDS19,OUT027,2804.0
FDS58,OUT019,760.0
FDA26,OUT017,3640.0
FDM32,OUT049,1524.0
FDL45,OUT046,2008.0
FDZ55,OUT049,2624.0
FDY37,OUT049,2388.0
FDO46,OUT046,3112.0
FDQ60,OUT046,1968.0
FDA19,OUT018,1808.0
FDL15,OUT046,2448.0
FDM10,OUT018,3096.0
NCL05,OUT017,792.0
DRK49,OUT010,-1184.0
NCE18,OUT027,5456.0
FDG40,OUT049,636.0
DRI59,OUT045,3444.0
FDK28,OUT035,4172.0
NCD06,OUT019,-1148.0
FDO11,OUT019,2136.0
FDK27,OUT046,1912.0
FDT43,OUT027,2288.0
FDD38,OUT018,1416.0
FDA16,OUT049,3592.0
FDL14,OUT027,3976.0
NCM17,OUT049,760.0
FDD20,OUT045,1928.0
FDA40,OUT045,1400.0
FDL43,OUT045,1160.0
FDV15,OUT045,1540.0
FDE52,OUT046,1544.0
NCL17,OUT010,344.0
NCJ31,OUT045,3644.0
FDR60,OUT045,1176.0
NCA18,OUT035,1932.0
FDS21,OUT027,2556.0
FDW09,OUT035,1448.0
FDL26,OUT035,2592.0
FDS47,OUT018,1160.0
FDC39,OUT046,3336.0
FDT51,OUT035,1956.0
FDK40,OUT035,4348.0
NCG19,OUT045,3604.0
FDZ07,OUT046,1092.0
FDF08,OUT027,2968.0
FDO04,OUT013,964.0
FDK41,OUT018,1032.0
FDP15,OUT049,4148.0
NCD43,OUT018,1368.0
NCP18,OUT013,2356.0
FDZ51,OUT046,1576.0
DRH13,OUT035,1840.0
FDF38,OUT045,648.0
NCI43,OUT045,692.0
FDM38,OUT027,2432.0
FDS03,OUT013,1056.0
DRJ47,OUT017,2784.0
FDT50,OUT010,-268.0
FDV02,OUT046,2752.0
NCG18,OUT017,1720.0
FDW52,OUT046,2696.0
FDS40,OUT035,728.0
FDN31,OUT017,3112.0
FDA37,OUT045,1932.0
FDA15,OUT046,3956.0
FDL39,OUT046,2928.0
FDJ53,OUT045,1840.0
FDX22,OUT013,3412.0
NCZ42,OUT045,3668.0
FDD56,OUT027,4320.0
FDD40,OUT017,3220.0
FDS50,OUT013,3528.0
NCN14,OUT013,2924.0
FDT15,OUT013,2984.0
NCS18,OUT027,3176.0
NCO26,OUT010,-96.0
FDF58,OUT018,728.0
NCB19,OUT013,1372.0
FDH26,OUT017,2392.0
DRB24,OUT027,3900.0
FDA49,OUT018,1088.0
FDB32,OUT045,1432.0
FDI36,OUT017,3280.0
NCA17,OUT010,520.0
FDH22,OUT013,2024.0
NCM26,OUT018,2136.0
FDT15,OUT027,4436.0
FDB16,OUT018,1120.0
NCP54,OUT027,3424.0
FDJ36,OUT013,1716.0
FDO28,OUT045,1832.0
FDU09,OUT013,968.0
FDF29,OUT017,2208.0
FDY08,OUT013,2300.0
DRJ59,OUT018,328.0
FDT23,OUT027,2812.0
FDU15,OUT018,424.0
FDT47,OUT013,1656.0
FDI53,OUT019,664.0
FDR59,OUT018,3920.0
FDD53,OUT035,800.0
FDY51,OUT017,3576.0
FDT04,OUT049,736.0
FDU51,OUT049,2952.0
FDG14,OUT035,2612.0
NCU06,OUT045,3524.0
DRG25,OUT046,2952.0
DRH49,OUT035,1480.0
FDN15,OUT035,2344.0
FDL43,OUT018,944.0
NCT18,OUT049,2920.0
NCB31,OUT013,4108.0
FDK57,OUT035,2056.0
FDY04,OUT019,784.0
NCP54,OUT046,1928.0
FDF41,OUT013,3868.0
FDM01,OUT045,1620.0
FDW03,OUT045,1632.0
FDF28,OUT045,1920.0
FDY37,OUT017,2412.0
FDQ03,OUT017,3928.0
FDP51,OUT027,3448.0
FDJ40,OUT017,1936.0
FDC32,OUT049,1556.0
DRI49,OUT027,2772.0
NCW54,OUT017,992.0
FDF09,OUT017,712.0
FDP45,OUT018,3736.0
DRJ23,OUT018,2680.0
FDS59,OUT017,1916.0
FDY08,OUT046,2256.0
FDX16,OUT049,2444.0
FDY16,OUT018,2744.0
FDK32,OUT035,2632.0
FDQ22,OUT013,688.0
NCC31,OUT018,2168.0
FDG58,OUT049,2596.0
DRF48,OUT013,3064.0
DRH36,OUT049,1260.0
NCR30,OUT035,1308.0
FDB03,OUT019,1992.0
FDZ28,OUT027,3556.0
FDR35,OUT017,3248.0
DRD15,OUT027,5128.0
FDJ33,OUT019,152.0
FDA56,OUT010,32.0
FDP56,OUT046,788.0
NCT30,OUT046,744.0
FDK15,OUT017,1680.0
FDH44,OUT018,2128.0
FDV01,OUT013,2564.0
DRG03,OUT017,2496.0
FDG50,OUT027,2904.0
FDR16,OUT010,1600.0
FDZ60,OUT046,1720.0
DRG03,OUT045,2344.0
FDS56,OUT018,3944.0
FDU33,OUT045,696.0
DRD27,OUT035,1740.0
FDW22,OUT046,3612.0
DRA24,OUT045,2540.0
FDF38,OUT049,796.0
FDX48,OUT013,2528.0
FDS58,OUT018,2352.0
FDC32,OUT046,1480.0
NCQ29,OUT045,4012.0
DRK39,OUT018,1088.0
NCS38,OUT017,1920.0
DRO47,OUT013,1808.0
DRG27,OUT027,2168.0
FDC57,OUT027,4564.0
FDS55,OUT046,2340.0
NCJ06,OUT018,1584.0
FDO01,OUT019,248.0
NCM55,OUT045,2812.0
FDC52,OUT049,2580.0
FDQ15,OUT045,1272.0
NCT30,OUT027,2208.0
NCR42,OUT027,1992.0
FDD28,OUT035,1080.0
FDQ34,OUT049,1732.0
FDZ12,OUT027,3760.0
DRE13,OUT019,-512.0
NCN07,OUT019,204.0
FDM28,OUT035,2984.0
FDI10,OUT017,2880.0
FDQ25,OUT013,2792.0
FDA38,OUT010,1916.0
DRI13,OUT049,3500.0
FDY20,OUT027,2980.0
NCZ53,OUT035,3060.0
NCM31,OUT013,2284.0
DRB01,OUT017,3084.0
DRF37,OUT046,4192.0
NCF42,OUT049,2840.0
FDF16,OUT018,2064.0
FDB41,OUT013,856.0
FDR34,OUT013,3684.0
FDR15,OUT018,2240.0
NCV42,OUT019,-128.0
FDW51,OUT035,3540.0
FDU36,OUT017,1664.0
FDX60,OUT049,1388.0
FDY03,OUT035,1980.0
FDW55,OUT045,3944.0
FDT01,OUT010,1560.0
FDG58,OUT013,2560.0
FDK21,OUT017,4032.0
NCS41,OUT019,1036.0
FDS10,OUT045,2812.0
NCT53,OUT046,2616.0
FDJ28,OUT018,2760.0
FDX44,OUT045,1312.0
FDT20,OUT018,352.0
FDO44,OUT017,1880.0
NCX17,OUT049,3768.0
FDY01,OUT017,2016.0
FDJ12,OUT027,4856.0
DRK35,OUT018,296.0
FDD47,OUT019,840.0
NCM53,OUT035,1788.0
FDO45,OUT013,1488.0
NCM42,OUT010,-176.0
FDE04,OUT046,2932.0
NCI30,OUT027,5352.0
FDZ19,OUT013,2788.0
FDW57,OUT013,2932.0
FDA25,OUT013,1736.0
FDT22,OUT046,956.0
FDP51,OUT013,1976.0
FDD48,OUT027,3332.0
FDY39,OUT035,3088.0
FDO48,OUT010,1688.0
FDD23,OUT027,4492.0
DRN35,OUT027,2068.0
FDT01,OUT035,3584.0
FDC20,OUT010,-992.0
DRJ35,OUT035,1156.0
FDB32,OUT046,1496.0
FDL24,OUT046,2832.0
NCV42,OUT035,1876.0
FDZ46,OUT046,1760.0
FDC15,OUT013,2488.0
FDD08,OUT019,-1256.0
FDY50,OUT049,1508.0
FDD36,OUT013,1924.0
FDG57,OUT027,2268.0
FDL21,OUT018,448.0
FDN16,OUT027,3168.0
FDJ09,OUT027,2292.0
FDS01,OUT010,968.0
FDV33,OUT017,4276.0
DRE12,OUT017,1928.0
FDR07,OUT013,1568.0
FDP48,OUT010,1068.0
NCB55,OUT035,1020.0
FDQ08,OUT013,1048.0
FDR34,OUT035,3840.0
FDO33,OUT046,1808.0
FDP13,OUT045,588.0
FDX12,OUT049,3996.0
NCT06,OUT049,2696.0
FDR16,OUT019,1464.0
FDE36,OUT046,2692.0
FDZ36,OUT049,3072.0
FDV13,OUT045,1400.0
NCZ17,OUT035,700.0
FDU56,OUT045,2892.0
FDM09,OUT035,2884.0
FDV02,OUT017,2828.0
FDS34,OUT018,1592.0
FDA11,OUT049,1596.0
FDP09,OUT017,3432.0
FDB29,OUT027,3380.0
FDT19,OUT017,2896.0
DRH15,OUT017,808.0
FDY38,OUT046,3760.0
FDF14,OUT027,3900.0
FDN48,OUT010,-416.0
FDQ12,OUT013,3664.0
NCJ43,OUT045,2636.0
FDE17,OUT019,648.0
FDB05,OUT035,4056.0
FDH10,OUT045,2956.0
NCR06,OUT017,744.0
FDU32,OUT018,1688.0
FDD56,OUT049,2876.0
FDO36,OUT018,2592.0
FDH16,OUT010,-424.0
FDX10,OUT018,376.0
FDZ37,OUT017,1604.0
FDU31,OUT010,1608.0
DRC49,OUT049,2308.0
FDL15,OUT045,2324.0
FDN32,OUT019,976.0
DRH59,OUT027,2672.0
NCU29,OUT049,2376.0
FDR37,OUT019,1000.0
FDS14,OUT018,2224.0
FDU02,OUT027,5064.0
FDJ08,OUT035,3176.0
NCZ06,OUT045,3876.0
FDO31,OUT049,1436.0
FDH31,OUT018,1488.0
FDS58,OUT017,2708.0
NCA53,OUT027,2264.0
FDF50,OUT046,3144.0
NCW42,OUT049,3576.0
NCQ17,OUT045,2356.0
FDK51,OUT018,3912.0
NCW41,OUT010,608.0
NCR29,OUT017,944.0
FDB08,OUT019,736.0
FDA40,OUT027,2932.0
FDL14,OUT018,2272.0
FDB47,OUT046,3288.0
FDO03,OUT035,3816.0
DRK13,OUT019,1224.0
FDX13,OUT010,2044.0
FDF52,OUT046,2912.0
FDT11,OUT013,3064.0
FDB08,OUT013,2580.0
FDQ28,OUT018,2256.0
FDD29,OUT045,3904.0
NCQ29,OUT027,5584.0
NCO02,OUT013,1052.0
FDR56,OUT010,1272.0
NCM54,OUT049,2040.0
FDP51,OUT035,2048.0
FDT38,OUT013,1396.0
FDZ20,OUT018,3720.0
FDJ53,OUT013,1936.0
FDX13,OUT049,4020.0
FDP58,OUT035,3624.0
NCK31,OUT019,-1064.0
FDA35,OUT018,1752.0
FDV37,OUT018,2920.0
NCO07,OUT027,4824.0
FDA20,OUT045,2888.0
FDZ59,OUT035,2848.0
NCY17,OUT017,840.0
FDQ28,OUT035,2624.0
FDV35,OUT017,2536.0
FDQ36,OUT013,724.0
FDD34,OUT018,2320.0
FDK51,OUT045,4112.0
FDV31,OUT035,2928.0
FDR04,OUT035,1680.0
FDR14,OUT049,956.0
DRC36,OUT010,936.0
FDE39,OUT019,56.0
FDP57,OUT049,1764.0
FDE57,OUT046,2264.0
NCN18,OUT046,1816.0
NCQ05,OUT018,2120.0
FDW47,OUT035,2028.0
FDV46,OUT035,2340.0
NCP29,OUT045,892.0
FDE09,OUT018,1488.0
NCU06,OUT027,5080.0
FDT19,OUT010,924.0
DRF15,OUT017,2496.0
DRI51,OUT013,2728.0
NCX54,OUT013,1652.0
DRE01,OUT013,3816.0
NCB07,OUT045,2964.0
FDU50,OUT035,2048.0
FDG40,OUT035,684.0
FDW10,OUT018,2520.0
FDX51,OUT013,3164.0
NCP17,OUT045,956.0
FDP21,OUT035,3156.0
FDL04,OUT045,1584.0
FDV23,OUT013,1996.0
FDF24,OUT046,1376.0
FDH56,OUT027,3344.0
FDB51,OUT049,1084.0
FDI58,OUT027,3072.0
FDR20,OUT013,892.0
FDC51,OUT018,1760.0
FDB16,OUT027,2872.0
FDE40,OUT049,1132.0
NCM17,OUT035,804.0
FDU56,OUT035,3080.0
FDS32,OUT019,456.0
FDX02,OUT049,3636.0
FDT39,OUT027,3956.0
FDE35,OUT017,1100.0
NCI42,OUT019,1436.0
DRL23,OUT046,1680.0
FDA10,OUT046,1964.0
FDA11,OUT013,1552.0
NCM06,OUT046,2424.0
NCT05,OUT035,4172.0
NCQ02,OUT010,1064.0
NCY06,OUT049,2104.0
FDY56,OUT035,3732.0
FDL02,OUT035,1856.0
NCI06,OUT035,2908.0
FDQ14,OUT045,2284.0
FDQ12,OUT017,3688.0
FDP36,OUT046,976.0
FDK21,OUT027,5444.0
FDO40,OUT045,2264.0
NCK54,OUT019,-132.0
FDY09,OUT018,2528.0
NCW30,OUT049,4184.0
NCC55,OUT027,2056.0
FDE58,OUT018,1656.0
FDR39,OUT013,2956.0
FDU28,OUT049,3104.0
FDH08,OUT017,3688.0
FDG35,OUT045,2800.0
FDG22,OUT049,724.0
FDC34,OUT035,2668.0
FDP15,OUT018,3776.0
FDK34,OUT010,1928.0
FDU45,OUT035,2024.0
FDQ04,OUT027,2132.0
FDX22,OUT018,3088.0
FDB45,OUT017,1744.0
NCH43,OUT027,4864.0
DRE60,OUT046,3528.0
FDD17,OUT027,5216.0
NCM54,OUT017,2088.0
NCH55,OUT013,2028.0
NCT06,OUT017,2688.0
FDA48,OUT027,4988.0
FDY58,OUT027,5076.0
FDO25,OUT045,3248.0
FDN50,OUT045,1512.0
FDH35,OUT035,2764.0
FDK09,OUT045,3496.0
FDO16,OUT013,1348.0
FDW11,OUT045,940.0
FDU47,OUT027,3780.0
NCQ42,OUT010,136.0
FDK55,OUT027,2908.0
FDN08,OUT049,2008.0
FDT57,OUT045,3672.0
FDJ12,OUT018,3064.0
DRL59,OUT017,924.0
NCN53,OUT046,544.0
FDO51,OUT010,-1072.0
FDK56,OUT017,3104.0
FDY12,OUT035,1052.0
FDU15,OUT035,816.0
FDQ19,OUT046,3928.0
DRF15,OUT045,2348.0
DRE25,OUT019,-408.0
FDK57,OUT018,1648.0
FDD33,OUT010,1840.0
FDR34,OUT027,5156.0
FDU04,OUT045,1888.0
FDE35,OUT019,-784.0
NCD31,OUT035,2676.0
FDJ56,OUT035,1712.0
NCU53,OUT046,2600.0
FDD39,OUT035,3528.0
NCU17,OUT019,-216.0
FDJ20,OUT046,2016.0
NCW41,OUT018,2200.0
FDL52,OUT035,824.0
FDS39,OUT035,2376.0
DRJ47,OUT045,2640.0
FDP13,OUT010,-1196.0
DRK39,OUT010,-508.0
FDF28,OUT010,168.0
FDB09,OUT045,1896.0
FDM51,OUT046,1688.0
DRM49,OUT018,528.0
DRF23,OUT013,2812.0
DRH01,OUT035,2844.0
FDH12,OUT027,3172.0
FDA28,OUT019,200.0
FDW37,OUT018,1192.0
FDF02,OUT046,1656.0
DRL37,OUT046,720.0
NCF43,OUT046,2264.0
FDH08,OUT010,1708.0
FDR34,OUT019,1832.0
NCK19,OUT049,3128.0
NCD55,OUT018,384.0
FDT27,OUT049,3820.0
FDQ57,OUT045,2288.0
FDA47,OUT035,2780.0
DRG15,OUT027,2516.0
FDE05,OUT018,2112.0
FDN46,OUT046,1688.0
FDX27,OUT027,3036.0
FDT51,OUT045,1728.0
FDU33,OUT013,800.0
FDJ16,OUT027,2444.0
FDD20,OUT019,168.0
FDT36,OUT049,668.0
DRF15,OUT027,3888.0
FDN52,OUT010,-424.0
FDC22,OUT027,4568.0
FDX15,OUT045,2464.0
FDT13,OUT013,3008.0
FDU04,OUT017,2064.0
FDU31,OUT019,1608.0
FDW59,OUT027,2864.0
NCO29,OUT046,2592.0
FDL15,OUT035,2536.0
FDI41,OUT049,2452.0
FDQ48,OUT049,1732.0
DRI39,OUT013,908.0
FDI08,OUT013,4064.0
FDC21,OUT049,1884.0
FDF58,OUT035,1156.0
FDS08,OUT010,916.0
FDE47,OUT045,1872.0
NCP18,OUT019,528.0
NCR41,OUT013,1556.0
FDA27,OUT013,4124.0
FDA43,OUT035,3188.0
FDA49,OUT045,1288.0
NCE55,OUT018,2520.0
DRM49,OUT027,2304.0
FDF22,OUT027,4856.0
FDQ15,OUT018,1080.0
NCS54,OUT017,2824.0
NCY05,OUT013,588.0
FDR45,OUT046,3816.0
FDK57,OUT049,2040.0
FDF41,OUT010,2008.0
FDV21,OUT046,2008.0
FDD51,OUT046,780.0
FDF33,OUT046,1776.0
FDA38,OUT046,3768.0
FDR56,OUT045,3072.0
NCN41,OUT017,1984.0
FDC60,OUT027,2932.0
FDB47,OUT045,3200.0
DRH01,OUT013,2784.0
FDW08,OUT046,1712.0
FDF38,OUT027,2196.0
FDY32,OUT017,2656.0
FDG34,OUT049,1908.0
FDG47,OUT019,2240.0
NCF18,OUT035,3084.0
FDL39,OUT019,1056.0
NCH55,OUT035,2100.0
DRJ35,OUT049,1060.0
FDS44,OUT035,3976.0
DRE01,OUT018,3496.0
FDY39,OUT013,3012.0
FDY32,OUT018,2264.0
FDR33,OUT027,3244.0
NCP50,OUT049,1368.0
FDZ47,OUT018,1392.0
FDU57,OUT049,2544.0
FDY44,OUT013,3180.0
DRH59,OUT018,904.0
FDB03,OUT027,5320.0
FDY46,OUT045,2884.0
FDM39,OUT045,2712.0
FDY36,OUT035,1324.0
NCM55,OUT035,3004.0
FDJ50,OUT010,-1024.0
DRL60,OUT013,2396.0
NCJ54,OUT049,3736.0
FDX59,OUT017,648.0
FDI07,OUT013,3252.0
DRF51,OUT010,-1272.0
FDM14,OUT017,1856.0
FDP21,OUT045,2944.0
FDE40,OUT035,1224.0
FDE05,OUT035,2544.0
FDM13,OUT027,3588.0
FDC34,OUT027,4020.0
NCI55,OUT018,1664.0
NCE43,OUT018,2352.0
FDW58,OUT018,1448.0
FDG60,OUT045,3620.0
FDV31,OUT017,2900.0
FDR47,OUT013,3116.0
FDM60,OUT019,-1088.0
NCF06,OUT018,3768.0
NCN26,OUT027,3328.0
FDQ59,OUT049,1548.0
FDF09,OUT046,612.0
NCS06,OUT017,4248.0
FDT44,OUT046,1896.0
FDI19,OUT017,3968.0
FDT22,OUT017,1056.0
NCF54,OUT027,4144.0
DRG25,OUT045,2856.0
FDB59,OUT017,3236.0
FDQ37,OUT017,3160.0
FDP56,OUT035,908.0
FDW44,OUT035,2916.0
FDJ26,OUT010,1584.0
FDU43,OUT018,3552.0
FDW33,OUT045,1584.0
NCX53,OUT027,3744.0
FDN56,OUT010,472.0
DRF15,OUT049,2484.0
FDO33,OUT017,1924.0
FDZ39,OUT010,-160.0
NCJ19,OUT017,960.0
FDU01,OUT035,3132.0
FDT12,OUT035,3752.0
NCM18,OUT018,680.0
FDP19,OUT017,2176.0
NCR42,OUT049,600.0
FDN10,OUT046,1912.0
FDG44,OUT017,1016.0
FDQ10,OUT046,2728.0
DRH13,OUT049,1748.0
FDT52,OUT013,3960.0
FDM56,OUT045,1680.0
NCO43,OUT010,-264.0
NCV29,OUT035,2916.0
NCF06,OUT013,4100.0
FDO50,OUT035,1632.0
FDT59,OUT013,3664.0
FDX40,OUT027,2084.0
FDE50,OUT017,3104.0
FDX51,OUT017,3272.0
NCD30,OUT018,1288.0
FDK15,OUT013,1616.0
FDL12,OUT045,948.0
FDK46,OUT017,4208.0
DRH49,OUT010,-568.0
FDQ57,OUT046,2384.0
FDY59,OUT017,1608.0
FDO09,OUT018,3920.0
NCG30,OUT035,2100.0
FDM09,OUT017,2816.0
NCN17,OUT027,3096.0
NCS42,OUT013,1428.0
FDD02,OUT019,80.0
FDE34,OUT013,2928.0
FDU38,OUT045,2948.0
FDB33,OUT046,2496.0
NCJ29,OUT017,1456.0
FDZ27,OUT035,952.0
FDI40,OUT013,1672.0
FDG22,OUT013,712.0
FDT51,OUT017,1912.0
FDF20,OUT018,2848.0
FDV50,OUT035,2104.0
FDT02,OUT049,716.0
DRC49,OUT017,2368.0
FDF26,OUT049,2552.0
FDV52,OUT035,2088.0
FDX59,OUT049,660.0
FDV25,OUT035,3656.0
FDW23,OUT027,2108.0
FDE53,OUT018,1424.0
FDA19,OUT017,2176.0
FDH22,OUT046,2016.0
NCO41,OUT013,1556.0
FDX12,OUT017,4012.0
FDF17,OUT013,3140.0
FDS11,OUT045,3488.0
FDR51,OUT035,2608.0
FDT49,OUT010,-176.0
FDC56,OUT013,1936.0
FDR13,OUT027,3388.0
FDQ60,OUT035,2104.0
FDN38,OUT049,4056.0
NCL29,OUT013,2492.0
FDO13,OUT027,4076.0
FDE26,OUT018,1984.0
FDA31,OUT010,840.0
FDX14,OUT035,1336.0
FDA34,OUT045,2688.0
FDF26,OUT013,2520.0
FDE38,OUT045,2552.0
DRI11,OUT046,1792.0
FDQ60,OUT027,3420.0
FDL21,OUT027,2188.0
DRC12,OUT027,4516.0
FDC47,OUT046,3592.0
FDE57,OUT045,2152.0
FDT14,OUT045,1872.0
NCZ53,OUT046,2976.0
FDE28,OUT018,3432.0
FDR19,OUT035,2464.0
NCF54,OUT019,844.0
FDZ08,OUT046,1400.0
NCJ05,OUT018,2152.0
FDF59,OUT046,2032.0
NCO05,OUT035,1692.0
FDW24,OUT018,512.0
NCX42,OUT018,2320.0
NCA53,OUT035,892.0
FDI45,OUT019,944.0
FDG46,OUT046,1864.0
FDM20,OUT010,2000.0
FDW11,OUT010,-888.0
FDX08,OUT035,2960.0
NCK17,OUT035,772.0
FDK32,OUT018,2200.0
NCA42,OUT035,2668.0
DRI01,OUT035,2864.0
NCL55,OUT049,4072.0
DRE25,OUT018,1208.0
FDD14,OUT017,2976.0
FDB10,OUT046,3748.0
DRN11,OUT035,2416.0
FDP38,OUT018,536.0
NCA30,OUT017,3056.0
FDT15,OUT017,3068.0
NCP55,OUT018,656.0
FDF12,OUT035,2496.0
FDM21,OUT018,3760.0
FDX56,OUT035,3464.0
FDF10,OUT017,2496.0
FDT32,OUT045,2968.0
FDM51,OUT018,1416.0
NCR50,OUT018,2152.0
FDI19,OUT049,3928.0
FDX21,OUT017,1800.0
FDR31,OUT035,2488.0
FDY02,OUT013,4216.0
NCA29,OUT045,2596.0
NCX17,OUT046,3648.0
FDM12,OUT045,2976.0
FDI53,OUT027,4096.0
NCU30,OUT049,2664.0
FDC56,OUT027,3396.0
FDK27,OUT018,1680.0
NCK18,OUT017,2720.0
FDB52,OUT019,2208.0
DRG25,OUT027,4460.0
FDZ13,OUT049,996.0
FDB57,OUT019,1736.0
FDR40,OUT046,1416.0
NCO14,OUT019,-1180.0
NCN19,OUT045,2916.0
FDQ28,OUT019,672.0
FDO13,OUT018,2328.0
FDK48,OUT013,1280.0
FDU07,OUT018,2136.0
FDW20,OUT046,1984.0
FDV12,OUT010,-240.0
FDH24,OUT013,2536.0
FDV59,OUT049,3516.0
FDK57,OUT045,1856.0
FDL16,OUT027,2204.0
NCQ17,OUT046,2440.0
FDJ15,OUT018,2712.0
FDX24,OUT049,1588.0
FDT47,OUT046,1624.0
FDT10,OUT049,1124.0
FDZ37,OUT018,1224.0
FDW43,OUT027,5172.0
DRN36,OUT017,1620.0
FDJ14,OUT045,1304.0
FDA32,OUT013,3472.0
FDJ38,OUT019,1240.0
FDQ57,OUT017,2432.0
NCQ41,OUT019,1060.0
FDG56,OUT049,1108.0
DRC13,OUT027,3540.0
FDV55,OUT035,2436.0
FDQ49,OUT045,2484.0
FDE29,OUT010,-920.0
FDR03,OUT013,3360.0
FDD45,OUT049,1572.0
FDN38,OUT010,2096.0
FDT56,OUT046,996.0
FDT48,OUT045,3148.0
FDU03,OUT049,3020.0
FDC56,OUT010,0.0
NCO43,OUT027,3048.0
FDQ27,OUT017,1796.0
FDR03,OUT046,3372.0
DRH23,OUT010,-1032.0
FDG22,OUT045,600.0
NCJ42,OUT013,1652.0
FDR24,OUT046,1520.0
FDW60,OUT035,2996.0
FDJ08,OUT013,3028.0
DRL59,OUT018,552.0
FDG60,OUT010,1792.0
FDW27,OUT017,2632.0
FDX14,OUT018,952.0
FDC20,OUT013,940.0
NCS29,OUT018,3840.0
FDJ56,OUT046,1600.0
FDB20,OUT019,-640.0
FDL28,OUT027,5192.0
FDW01,OUT018,2128.0
FDL03,OUT046,3220.0
FDX22,OUT049,3444.0
FDJ21,OUT035,2504.0
FDR31,OUT045,2308.0
FDG21,OUT035,2608.0
FDS22,OUT027,2252.0
FDK08,OUT035,1776.0
FDE17,OUT018,2208.0
NCN30,OUT017,1584.0
FDT50,OUT046,1624.0
NCX42,OUT049,2648.0
FDJ12,OUT035,3480.0
NCA18,OUT027,3312.0
FDP23,OUT019,1584.0
FDX12,OUT013,3920.0
FDN40,OUT018,2176.0
FDV48,OUT035,1460.0
NCY54,OUT013,2700.0
FDL16,OUT010,-1168.0
FDR45,OUT018,3528.0
FDJ52,OUT046,2576.0
